BINOMIAL,ID,Year,Lat,Long,Frequency,Duration,n,N_area,Model,tau_p,tau_p_min,tau_p_max,tau_p_var,tau_v,tau_v_min,tau_v_max,tau_v_var,speed,speed_min,speed_max,diffusion,diffusion_min,diffusion_max,kde.min,kde.ml,kde.max,akde.min,akde.ml,akde.max,same.model,CV_N_area,kde.95CV.min,kde.95CV.ml,kde.95CV.max,akde.95CV.min,akde.95CV.ml,akde.95CV.max,full.n
Branta leucopsis,178199_crop_1,2008,54.9765,-3.46458,120,83.33333333,388,19.1449424,OU anisotropic,292474.7667,173199.8131,493889.0383,4765211955,NA,NA,NA,NA,NA,NA,NA,191.8489341,168.9719152,216.1572349,144001800.1,159498874.1,175776525.5,161445348.1,267571356.3,400071045.5,0.179606669,96.21160871,6.15,70.77,6.15,49.23,70.77,59.49,194
Branta leucopsis,186827_crop_1,2009,54.8875,-3.67783,120,89.04166667,427,99.94242493,OUF anisotropic,48544.03725,36432.91814,64681.16397,43911774.79,1311.730794,574.2954639,2996.084391,209181.0313,0.686306107,0.501103458,0.871173672,548.2824363,461.9753183,641.8715074,48113388.79,53030248.93,58182880.3,53199722.11,65388934.76,78816632.6,0,81.95341158,95.33,95.79,95.79,95.33,95.79,95.79,214
Branta leucopsis,33102_crop_1,2011,54.956085,-3.1055,60,83.33333333,412,8.441574448,OU anisotropic,711049.4916,311343.4025,1623902.66,61451698416,NA,NA,NA,NA,NA,NA,NA,162.8737257,145.1092593,181.649129,153096140.5,169046182.1,185775224,334604992.4,754539086.7,1342289035,1.29E-06,3.795077985,97.1,97.1,97.1,100,100,100,206
Branta leucopsis,33103_crop_1,2011,54.955,-3.07067,60,78.29166667,550,6.382643613,OU anisotropic,794434.1557,299534.8851,2107018.779,1.01E+11,NA,NA,NA,NA,NA,NA,NA,131.74988,119.3783044,144.7226488,60577762.92,65982441.02,71614759.46,239441981.2,628227899.1,1201245421,0.152831129,2.614143607,96.01,99.64,96.38,100,100,100,275
Branta leucopsis,33104_crop_1,2011,54.96533,-3.44633,60,83.33333333,561,32.7535772,OU anisotropic,186943.2409,126648.3655,275943.3584,1142915640,NA,NA,NA,NA,NA,NA,NA,371.8615168,332.7926726,413.0673699,141681263.2,154188997,167218237.1,204417088.7,297421310.3,407588743.8,0.685051198,114.1205022,23.4,23.76,23.76,21.28,23.76,24.47,280
Branta leucopsis,33145_crop_1,2011,54.94933,-3.10783,60,83.25,607,10.22547315,OUF anisotropic,609019.7514,290764.2805,1275621.121,37466640558,491.2657046,216.6690007,1113.874121,28909.01775,0.655816709,0.457547098,0.853797926,205.0695299,181.7861833,229.7355457,117148787.5,127065458.5,137379278.4,365449991.6,754780554.7,1282918923,1.054614797,9.98731849,99.01,99.01,99.01,100,100,100,304
Branta leucopsis,33953_crop_1,2011,54.9505,-3.08717,60,429.4583333,838,16.7930004,OU anisotropic,759228.2647,437185.158,1318497.546,35195484665,NA,NA,NA,NA,NA,NA,NA,296.3464763,272.9765635,320.6625193,361648059.1,387455567.3,414139893.2,668021322.9,1151083440,1763423683,0,2.907288726,99.76,99.52,99.76,80.24,100,100,419
Branta leucopsis,33954_crop_1_crop_1,2010,54.94875,-3.089085,60,66.83333333,452,8.171700939,OUF anisotropic,508802.1166,216086.2014,1198038.524,33410392228,1780.707856,1416.519565,2238.529243,38608.98484,0.276062955,0.25532992,0.296775406,132.8451605,115.3054251,151.6085372,69307226.32,76176300.08,83365281.14,214166011.5,490779163.9,880115755.5,0.964473586,7.64981941,100,100,100,100,100,100,226
Branta leucopsis,64685_crop_1_crop_1,2006,54.986,-3.44383,120,13.54166667,117,54.90485764,OUf anisotropic,5398.244504,4387.271933,6642.178596,294449.1868,NA,NA,NA,NA,NA,NA,NA,166.7483297,135.2606973,201.4814551,18522615.34,22415807.35,26674826.91,21853545.14,29016622.75,37179500.94,0.008568539,21.26329763,85,85,85,85,86.67,88.33,58
Branta leucopsis,64687_crop_1,2007,54.95216,-3.11316,120,392.5416667,437,14.94698341,OUF anisotropic,541577.8525,292601.9494,1002408.121,21667495867,3850.563408,3040.448503,4876.530072,191727.0751,0.275661095,0.256324541,0.294979627,282.0568218,240.1706337,327.2601809,411400586,452921912.7,496410741.8,563383163.6,1007781861,1579272563,0.04815401,13.39427918,100,100,100,69.55,100,100,218
Branta leucopsis,70565_crop_1,2007,54.97908,-3.482,120,76.45833333,310,14.9322182,OU anisotropic,235600.0649,127811.4148,434291.3397,4053394131,NA,NA,NA,NA,NA,NA,NA,260.6557141,228.3336512,295.0861809,11156748.05,12513208.81,13946363.17,230721204.3,412850992.8,647096901.3,0.008179677,2.286009004,87.82,87.82,88.46,84.62,90.38,100,155
Branta leucopsis,70566_crop_1,2007,54.96,-3.07616,120,57.16666667,349,26.59847464,OU anisotropic,99830.95439,62865.56041,158532.2614,444687680.6,NA,NA,NA,NA,NA,NA,NA,217.7897282,186.7424701,251.1894182,45544265.97,50735382.63,56202615.55,46077640,70162858.92,99231287.67,0.001500231,24.88446051,98.3,99.43,99.43,96.02,99.43,100,174
Branta leucopsis,70567_crop_1_crop_1,2007,54.884,-3.665,120,57.95833333,292,144.2218656,OUf anisotropic,5182.602611,4471.077639,6007.359297,141684.4449,NA,NA,NA,NA,NA,NA,NA,93.74824656,82.12032336,106.1348721,9707797.348,10927361.85,12218041.98,9468928.607,11226311.8,13131075.14,0.022700488,65.73102622,94.56,96.6,98.64,95.92,97.28,99.32,146
Branta leucopsis,70568_crop_1_crop_1,2007,54.97666,-3.49533,120,68.875,360,69.16028918,OU anisotropic,56571.48997,42447.44979,75395.18848,59728323.1,NA,NA,NA,NA,NA,NA,NA,304.7307711,267.0214253,344.8945048,61027710.77,67867378.07,75065083.8,68561491.38,88091286.42,110031387.5,0.006017482,46.76597454,90.61,92.82,93.92,90.61,95.58,96.13,180
Branta leucopsis,70618_crop_1,2007,54.985245,-3.56058,120,22.04166667,150,23.02052665,OU anisotropic,60083.70532,35960.9519,100388.1003,193945273.1,NA,NA,NA,NA,NA,NA,NA,505.3174032,404.8146795,616.795966,64448023.02,76190361.89,88900875.52,78314923.85,123513831.7,178844166.4,3.37E-12,9.71765936,100,100,100,100,100,100,75
Branta leucopsis,70619_crop_1,2007,54.88416,-3.672,120,64.16666667,343,140.9751163,OU anisotropic,17733.27163,13872.43013,22668.62545,4374301.691,NA,NA,NA,NA,NA,NA,NA,128.083771,108.332893,149.4641105,13546556.08,15105212.69,16747518.05,13522672.53,16065057.42,18823200.76,0.010609595,99.43504472,85.47,89.53,92.44,85.47,90.12,93.6,172
Branta leucopsis,78198_crop_1_crop_1,2008,54.9755,-3.4875,120,79.41666667,359,81.01808911,OU anisotropic,51108.40518,38987.60679,66997.42033,43638819.32,NA,NA,NA,NA,NA,NA,NA,148.773285,131.1977386,167.4375465,29188935.78,32465221.97,35913258.7,30798325.59,38780716.64,47669041.88,0.257515324,45.43986969,92.22,92.78,93.89,96.11,98.33,100,180
Branta leucopsis,78378_crop_1,2009,54.97767,-3.47583,120,441.2916667,899,7.288232504,OU anisotropic,1533695.852,626023.4833,3757403.724,3.27E+11,NA,NA,NA,NA,NA,NA,NA,162.4533629,151.834849,173.4256749,223941343.3,239341485.1,255246470.7,774693902.3,1884463306,3478955985,3.83E-05,5.833266909,99.78,100,100,86.67,100,100,450
Branta leucopsis,86824_crop_1_crop_1,2009,54.976,-3.47475,240,59.41666667,158,83.93553159,OU anisotropic,22308.42511,16070.66859,30967.33832,11879474.07,NA,NA,NA,NA,NA,NA,NA,229.3748966,179.2562426,285.5779494,39354815.31,46316391.25,53836547.7,38157204.39,47842067.64,58605729.65,0.005382601,48.91496512,88.75,91.25,91.25,88.75,91.25,92.5,79
Branta leucopsis,86828_crop_1,2009,54.88717,-3.675,120,78.29166667,371,147.8952433,OU anisotropic,27254.25304,21929.96917,33871.19712,8206422.804,NA,NA,NA,NA,NA,NA,NA,361.2335638,304.4407511,422.81168,27865887.82,30938383.38,34169244.78,28585982.64,33816299.7,39479539.4,0.115630123,89.84536551,94.09,94.09,94.09,94.09,94.09,94.62,186
Buteo jamaicensis,RTHA_100,2018,40.51767,-99.1184575,61.13333333,389.4082639,3570,6.719412235,OUF anisotropic,17755385.13,6977394.524,45182152.17,4.69E+13,30.8366991,29.29987819,32.45412849,0.630488368,15.82890432,15.35878551,16.29883228,7724.313434,7408.852819,8046.258693,21962997605,22701745138,23452541756,3.61E+11,9.18E+11,1.73E+12,1.108464923,95.67428753,84.1,87.18,84.71,86.79,87.23,87.23,1785
Buteo jamaicensis,RTHA_101,2018,41.465815,-99.122543,60.91666667,347.8721644,2742,3.393008081,OUF anisotropic,10317666.83,2415126.357,44078128.06,3.14E+13,3941.659403,3706.043085,4192.255323,14896.46422,1.697847517,1.663495027,1.732190474,11327.23601,10564.50073,12116.17895,1.05E+11,1.09E+11,1.14E+11,2.64E+11,1.13E+12,2.60E+12,0,1.981104612,73.76,73.76,73.76,35.42,77.99,100,1371
Buteo jamaicensis,RTHA_102,2018,40.588604,-99.130585,182.8416667,384.4068403,921,796.6961549,OUF anisotropic,4828.840514,3855.214257,6048.354036,275460.5258,4.039696491,2.928509118,5.572510475,0.375844013,4.598138491,3.938682232,5.256477863,84.45134005,68.2973257,102.2944073,2699796.113,2883111.567,3072362.964,2714641.53,2913463.052,3119211.295,0.102312454,441.0489432,73.81,77.49,79,74.89,77.49,79.22,460
Buteo jamaicensis,RTHA_104,2018,40.57531,-99.113266,90.03333333,547.7441204,3157,529.6996075,OU anisotropic,44341.89765,40315.96757,48769.85486,4421239.771,NA,NA,NA,NA,NA,NA,NA,129.3009253,124.307123,134.3916947,23983895.59,24843150.82,25717317.15,1287866.173,1404982.08,1527121.785,0.338880482,196.7035243,93.35,93.48,93.61,94.81,95.06,95.13,1578
Buteo jamaicensis,RTHA_105,2018,67.981728,-142.061691,90.43333333,597.3599884,2825,2.05427127,OUF anisotropic,42398434.13,5349739.532,336021446.6,8.75E+14,8034.731557,7551.056892,8549.387472,62787.7379,2.779488312,2.717628205,2.841329549,61964.01419,56900.56232,67240.20495,1.60E+12,1.67E+12,1.73E+12,2.53E+12,2.01E+13,5.54E+13,0,2.028938133,93.21,93.85,94.06,85.86,100,100,1412
Buteo jamaicensis,RTHA_106,2018,40.572426,-99.085609,30.4,128.138588,2824,513.2697596,OUF anisotropic,11490.13617,10418.1517,12672.42338,313887.7853,45.77101137,20.60293087,101.6838572,240.6350356,1.042130908,0.711158798,1.372700526,47.34199305,45.37106327,49.35423968,3882464.46,4029760.215,4179759.974,3848760.933,4204696.596,4576148.204,0.025504788,318.5816254,83.51,84.57,87.83,75.02,85.63,76.93,1412
Buteo jamaicensis,RTHA_107,2017,43.568672,-100.932037,90.63333333,534.1596991,1503,238.7652991,OUF anisotropic,52500.17687,45330.21834,60804.22006,14381311.34,366.5776632,227.9569211,589.4937626,6290.571873,1.130331516,0.909690013,1.350536754,447.8066308,421.0701795,475.3544049,157661724.7,165949024.9,174445608.3,154141751,175726114.7,198704226.3,0.097697869,120.2160143,99.73,99.87,100,99.87,100,100,752
Buteo jamaicensis,RTHA_108,2018,40.501102,-99.17984,362.45,201.5041319,173,149.2188976,OUf anisotropic,312.1611814,254.8907587,382.2994747,942.7738802,NA,NA,NA,NA,NA,NA,NA,1243.44293,995.5151854,1518.52252,5390734.443,6296596.23,7271775.941,5530265.772,6537035.508,7626751.599,0.077079544,75.36037274,95.45,97.73,98.86,95.45,98.86,98.86,86
Buteo jamaicensis,RTHA_109,2018,40.807384,-98.851746,89.61666667,420.9580208,3339,3.670582594,OUF anisotropic,6685370.427,1679174.147,26616761.47,1.22E+13,3817.545834,3611.951938,4034.842225,11307.18935,1.936213664,1.90158685,1.97083198,14249.56371,13334.86208,15194.17754,1.44E+11,1.49E+11,1.54E+11,1.97E+11,7.79E+11,1.76E+12,2.78E-15,3.229269363,45.51,45.69,45.69,9.28,58.98,73.47,1670
Buteo jamaicensis,RTHA_110,2018,40.60556,-99.085602,61.1,292.5596759,2698,545.1692217,OU anisotropic,19039.66542,17294.34699,20961.11865,831314.7303,NA,NA,NA,NA,NA,NA,NA,1209.490121,1158.467646,1261.59671,123006580.8,127784187.7,132651544.7,122002401,132928016.6,144315457.9,0.066927775,312.7608707,80.07,80.44,81.11,79.85,81.78,81.93,1349
Buteo jamaicensis,RTHA_111,2017,40.252167,-100.605141,90.68333333,116.6604167,1259,4.806548037,OUF anisotropic,2044475.865,640934.832,6521539.095,8.77E+11,3722.772559,3376.824487,4104.162233,32683.82841,1.881474953,1.824320155,1.938606024,13024.50588,11787.83986,14321.97165,64430106118,68144159773,71960819551,72338968354,2.29E+11,4.75E+11,2.610612493,3.736076751,100,100,100,100,100,100,630
Buteo jamaicensis,RTHA_112,2017,40.159683,-99.1320725,31.23333333,106.381713,890,3.006411183,OU anisotropic,3235663.555,666774.2528,15701744.03,3.49E+12,NA,NA,NA,NA,NA,NA,NA,8349.225556,7666.183626,9060.999298,43366465263,46364548511,49461418633,42909341859,2.08E+11,5.00E+11,0.723943949,10.12174715,1.12,1.12,1.12,0,1.12,1.35,445
Buteo jamaicensis,RTHA_113,2017,29.926107,-91.7414095,31.33333333,30.80737269,834,74.0380677,OUF anisotropic,1068830.921,842363.1257,1356184.171,14996865402,22.60412489,20.21533294,25.27519401,1.569184831,28.64827515,26.6282008,30.66645751,18523.52899,16821.43891,20306.4704,1.03E+11,1.10E+11,1.18E+11,97954250525,1.25E+11,1.55E+11,3.254377229,10.48570028,100,100,100,100,100,100,417
Buteo platypterus,Abbo_crop_1,2014,40.7583,-76.60474,3605.55,654.5675579,35,8.553929986,OU anisotropic,1021541.814,382182.1097,2730498.503,1.69E+11,NA,NA,NA,NA,NA,NA,NA,3463.993381,2007.367922,5311.487403,7546458262,10896955214,14853277255,7065790548,15831149946,28071668533,0.181297498,8.566672784,83.33,83.33,83.33,83.33,83.33,83.33,18
Buteo platypterus,Brady_crop_1,2019,40.6262,-76.0105,91.51666667,66.19375,68,67,IID anisotropic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14549869.9,18774358.42,23529085.87,13467203.08,17377344.22,21778268.8,0.033798593,33,97.14,97.14,97.14,97.14,97.14,97.14,34,NA
Buteo platypterus,Caroline,2020,44.926785,-79.5,18.21666667,60.16204861,44,31.00146387,OUf anisotropic,102.1255519,68.88140681,151.4142761,348.1740491,NA,NA,NA,NA,NA,NA,NA,1709.70824,1155.211857,2371.178478,2801439.343,3870968.839,5110741.024,2655744.939,3908621.005,5399768.164,0.001849938,11.30700034,47.83,78.26,82.61,47.83,78.26,82.61,22
Buteo platypterus,Catherine_crop_1_crop_1,2022,44.84503,-79.3744,147.175,12.64439815,59,49.56611114,OUf anisotropic,1894.506704,1365.66764,2628.132605,85359.46596,NA,NA,NA,NA,NA,NA,NA,359.6948576,212.0686016,545.6845184,3784539.71,4983973.073,6345982.184,3417516.758,4610910.68,5980265.822,0.219397983,2.51526698,93.33,100,100,100,100,100,30
Buteo platypterus,Charlotte_crop_1,2020,44.523635,-76.53441,28.58333333,89.21018519,64,63,IID anisotropic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4055898.53,5278180.123,6658985.713,4016773.94,5227264.985,6594750.85,0.014399392,31,81.82,90.91,90.91,81.82,90.91,90.91,32,NA
Buteo platypterus,Chenango_crop_1,2016,13.61772,-89.25733,1502.4,85.24405093,61,60,IID anisotropic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13540453.59,17743885.04,22506846.93,14903351.99,19529874.88,24772247.08,0.08218998,16.91451385,62.5,78.12,65.62,71.88,81.25,84.38,30,NA
Buteo platypterus,Diane,2020,45.166615,-79.654515,40.8,54.19732639,178,177,IID anisotropic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7393723.353,8616368.899,9931191.815,7400674.451,8624469.449,9940528.476,1.15E-12,88,71.11,93.33,81.11,71.11,93.33,81.11,89,NA
Buteo platypterus,Harris_crop_1,2021,6.921,-75.859,48,152.7180556,378,333.4111341,OU anisotropic,917.526522,683.7275785,1231.272432,16420.3702,NA,NA,NA,NA,NA,NA,NA,114129.3607,84616.8563,147988.8387,157513537.9,174705994.8,192776126.5,134213027.3,149870058.9,166378407.1,0.33140319,49.51233096,87.89,93.16,89.47,86.84,94.21,89.47,189
Buteo platypterus,Patty_crop_1,2017,-6.174195,-78.325235,97.26666667,847.6792593,342,18.587073,OU anisotropic,775172.9516,447783.066,1341929.051,36320228524,NA,NA,NA,NA,NA,NA,NA,2185.96012,1923.479913,2464.984107,3986740734,4446181172,4930315596,6283387310,10502679472,15788133811,3.59E-06,18.65200373,98.26,98.26,98.26,92.44,97.67,98.26,171
Buteo platypterus,Pocono Penny_crop_1,2015,-4.88815,-69.58364,96.86666667,95.19622685,79,2.876023059,OU anisotropic,2533400.346,477568.6604,13439150.94,2.32E+12,NA,NA,NA,NA,NA,NA,NA,1098.829254,794.9729383,1451.099939,3647796251,4614785266,5693745046,2458111611,12491605360,30520860464,0.002003728,4.60943809,15,15,17.5,15,22.5,22.5,40
Buteo platypterus,Ridgena_crop_1_crop_1,2015,5.82864,-74.24865,848.625,75.66146991,25,24,IID anisotropic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9145436.345,14273711.59,20525176.72,9133148.82,14254533.87,20497599.73,0.012575602,7.387817466,85.71,100,100,92.86,100,100,12,NA
Buteo platypterus,Rosalie_crop_1,2018,-13.249355,-69.62962,128.7,761.5049537,70,4.653342896,OU anisotropic,4326560.71,1256014.9,14903587.19,4.34E+12,NA,NA,NA,NA,NA,NA,NA,1036.841917,742.8924647,1379.027424,6816240766,8760562795,10945142842,6588574311,21398977647,44775406265,0,2.103602332,47.22,61.11,61.11,72.22,91.67,100,35
Buteo platypterus,Sadie_crop_1,2016,-12.215905,-69.43391,100.8833333,433.4653356,96,6.222623213,OUF anisotropic,1240263.604,411609.4444,3737168.4,2.98E+11,339.5528511,73.48521109,1568.970641,36737.05358,6.216166435,3.141386119,9.310466574,12242.13308,9062.794894,15892.11959,43608136436,53899774700,65265361318,33685371456,89746685642,1.73E+11,0.000488114,2.588393959,0,6.12,6.12,0,67.35,97.96,48
Buteo swainsoni,SW1_subset_1,1996,-34.857,-64.214,250.5,75.15138889,25,2.554422465,OU anisotropic,2751791.002,423084.0104,17897990.78,3.21E+12,NA,NA,NA,NA,NA,NA,NA,20620.52399,10684.00324,33769.35672,63343197693,98862700574,1.42E+11,45123216946,2.64E+11,6.73E+11,0.000996493,3.951997966,7.14,7.14,21.43,7.14,21.43,21.43,12
Buteo swainsoni,SW10_crop_1,1997,-33.161,-63.3375,222,124.8034722,84,4.061106366,OU anisotropic,2724540.541,726208.0091,10221756.11,1.90E+12,NA,NA,NA,NA,NA,NA,NA,18544.78543,14319.76117,23307.67519,1.32E+11,1.66E+11,2.04E+11,1.15E+11,4.17E+11,9.09E+11,0,2.313796095,55.81,74.42,83.72,39.53,100,100,42
Buteo swainsoni,SW12_crop_1,1997,-35.977,-63.679,8524.5,79.95138889,25,24,IID anisotropic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45115453746,70413805387,1.01E+11,45007665800,70245575683,1.01E+11,0.090071965,5.272985484,28.57,78.57,85.71,21.43,100,100,12,NA
Buteo swainsoni,SW16_crop_1,1997,-34.228,-63.25,181.5,103.1006944,45,8.887440478,OU anisotropic,515847.7901,191636.9017,1388557.946,43485912198,NA,NA,NA,NA,NA,NA,NA,110414.8651,70165.32566,159642.4451,1.08E+11,1.49E+11,1.96E+11,1.58E+11,3.47E+11,6.10E+11,0.015854911,5.093161818,16.67,25,50,4.17,45.83,95.83,22
Buteo swainsoni,SW17_subset_1,1997,-33.743,-63.635,347,92.6125,27,7.735489132,OU anisotropic,387692.0043,115235.7317,1304327.121,33803861526,NA,NA,NA,NA,NA,NA,NA,43037.80932,23729.70749,67998.59776,41222141298,63104785948,89572223661,46204751385,1.09E+11,1.98E+11,0.410011462,13,100,100,100,100,100,100,14
Buteo swainsoni,SW18_subset_1,1997,-33.5395,-63.981,8507,83.725,14,13,IID anisotropic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52230096670,98092446833,1.58E+11,52148346625,97938913479,1.58E+11,0.008977172,6,25,50,87.5,12.5,62.5,100,7,NA
Buteo swainsoni,SW19_subset_1,1997,-31.873,-62.207,192,78.75902778,33,7.204064086,OU,618127.5587,213611.3183,1788677.125,69862190443,NA,NA,NA,NA,NA,NA,NA,39042.78056,25088.31569,56033.60143,44617291504,65230028936,89695418651,73843426694,1.81E+11,3.35E+11,0,2.262457722,61.11,72.22,77.78,55.56,83.33,88.89,16
Buteo swainsoni,SW20_crop_1,1998,-32.973,-63.093,105.5,78.53055556,45,2.574892816,OU anisotropic,2914475.034,475328.9655,17870075.97,3.45E+12,NA,NA,NA,NA,NA,NA,NA,8141.60995,5609.616278,11137.77598,39956239647,54990580049,72388497029,33839474036,1.96E+11,4.98E+11,5.28E-13,2.828647859,0,16.67,25,0,58.33,100,22
Buteo swainsoni,SW21_subset_1,1997,-36.4575,-63.2405,197,88.55138889,34,3.268027135,OU anisotropic,2276168.854,470618.0636,11008809.59,1.72E+12,NA,NA,NA,NA,NA,NA,NA,26695.35839,17135.58528,38340.30084,1.42E+11,2.06E+11,2.82E+11,1.08E+11,4.78E+11,1.12E+12,0,1.994797038,33.33,61.11,94.44,33.33,94.44,100,17
Buteo swainsoni,SW23_crop_1,1996,-31.55,-62.6575,207,101.3395833,46,7.312636661,OU,1025402.13,387969.8525,2710132.042,1.67E+11,NA,NA,NA,NA,NA,NA,NA,12250.13532,8701.014222,16396.85484,58080821786,79627468311,1.05E+11,47364695195,1.15E+11,2.12E+11,0.004626386,2.555410025,66.67,91.67,100,50,100,100,23
Buteo swainsoni,SW25_subset_1,1996,-35.305,-63.684,334.5,78.44097222,31,3.472923013,OU anisotropic,1511710.659,310960.6049,7349063.131,7.64E+11,NA,NA,NA,NA,NA,NA,NA,94313.2371,59373.49113,137207.6471,1.87E+11,2.77E+11,3.84E+11,2.48E+11,1.04E+12,2.38E+12,0.075256778,2.064282619,6.25,12.5,37.5,0,25,50,16
Buteo swainsoni,SW26_crop_1,1996,-33.832,-63.634,214.5,79.25138889,33,9.844242769,OU anisotropic,333297.0623,131096.7079,847366.2955,16494937830,NA,NA,NA,NA,NA,NA,NA,21502.45243,13334.87388,31589.73967,29569738839,43230659125,59444892666,26352101377,55331858064,94878372160,0.00014398,4.295814328,72.22,100,100,83.33,100,100,16
Buteo swainsoni,SW28_subset_1,1996,-31.638,-62.028,302,95.97430556,35,18.3342372,OU,106336.2936,54820.12352,206263.8062,947881384.9,NA,NA,NA,NA,NA,NA,NA,134933.2066,84022.28859,197708.0585,55160508858,79650820792,1.09E+11,68603005716,1.15E+11,1.74E+11,0.047306534,7.102272964,66.67,88.89,100,100,100,100,18
Buteo swainsoni,SW29_crop_1,1998,-31.841,-62.413,123.5,95.36180556,47,13.58359719,OU,396907.4563,193884.3563,812523.1548,15089004872,NA,NA,NA,NA,NA,NA,NA,46647.82476,32526.70834,63274.80495,50637540920,69165092974,90536415799,80723441792,1.49E+11,2.38E+11,0,7.806482178,70.83,70.83,75,83.33,83.33,100,24
Buteo swainsoni,SW3_subset_1,1995,-36.372,-61.985,267,96.58958333,37,8.049445027,OUF,636661.4646,198971.1939,2037168.359,85400694971,7616.662806,3181.079933,18237.0621,7729167.873,3.432472247,2.67363571,4.189785224,83973.87821,44653.3946,135505.0096,1.95E+11,2.78E+11,3.76E+11,1.99E+11,4.59E+11,8.26E+11,0.000479993,3.388636422,45,70,100,10,100,100,18
Buteo swainsoni,SW32_crop_1,1997,-36.241,-63.485,121,88.56319444,33,11.64071062,OU anisotropic,138382.9309,50063.32848,382512.2328,3264685777,NA,NA,NA,NA,NA,NA,NA,108736.7955,58759.55169,173839.1745,71074195569,1.04E+11,1.43E+11,60285231335,1.18E+11,1.95E+11,0.039621718,8.947180731,22.22,22.22,22.22,22.22,22.22,22.22,16
Buteo swainsoni,SW33_subset_1,1998,-33.285,-63.858,102.5,82.07152778,49,5.025801579,OU anisotropic,1086386.182,323210.787,3651595.135,2.65E+11,NA,NA,NA,NA,NA,NA,NA,23467.68179,15901.63677,32482.82819,39339508894,53354652526,69472244204,54194361310,1.66E+11,3.40E+11,0,1.794390813,53.85,69.23,80.77,0,100,100,24
